Year,ICD10 Code,ICD10 Diagnosis,Diagnosis Type,Metric,Sex,Value,Start_Year,End_Year
2013/14,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Unknown,59400.0,2013,14
2013/14,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Unknown,6700.0,2013,14
2013/14,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Unknown,15900.0,2013,14
2013/14,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Unknown,7300.0,2013,14
2013/14,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Unknown,2800.0,2013,14
2013/14,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Unknown,10400.0,2013,14
2013/14,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Attributable number,Unknown,5500.0,2013,14
2013/14,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Attributable number,Unknown,2500.0,2013,14
2013/14,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Attributable number,Unknown,14400.0,2013,14
2013/14,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Attributable number,Unknown,6300.0,2013,14
2013/14,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Attributable number,Unknown,400.0,2013,14
2013/14,All codes,All admissions,All admissions,Number of admissions,Male,4976079.0,2013,14
2013/14,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All diseases which can be caused by smoking,All diseases which can be caused by smoking,Number of admissions,Male,895456.0,2013,14
2013/14,C00-D48,All cancers,All cancers,Number of admissions,Male,801355.0,2013,14
2013/14,J00-J99,All respiratory diseases,All respiratory diseases,Number of admissions,Male,269054.0,2013,14
2013/14,I00-I99,All circulatory diseases,All circulatory diseases,Number of admissions,Male,516221.0,2013,14
2013/14,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of admissions,Male,690775.0,2013,14
2013/14,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of admissions,Male,47072.0,2013,14
2013/14,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of admissions,Male,15462.0,2013,14
2013/14,C15,Oesophagus,Cancers which can be caused by smoking,Number of admissions,Male,21328.0,2013,14
2013/14,C32,Larynx,Cancers which can be caused by smoking,Number of admissions,Male,3670.0,2013,14
2013/14,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,Male,13227.0,2013,14
2013/14,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,Male,55902.0,2013,14
2013/14,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,Male,9600.0,2013,14
2013/14,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,Male,13738.0,2013,14
2013/14,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,Male,13193.0,2013,14
2013/14,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,Male,3565.0,2013,14
2013/14,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of admissions,Male,24669.0,2013,14
2013/14,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of admissions,Male,2870.0,2013,14
2013/14,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of admissions,Male,54833.0,2013,14
2013/14,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of admissions,Male,88485.0,2013,14
2013/14,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Male,154479.0,2013,14
2013/14,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Male,182281.0,2013,14
2013/14,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of admissions,Male,24030.0,2013,14
2013/14,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Male,52788.0,2013,14
2013/14,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of admissions,Male,9471.0,2013,14
2013/14,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of admissions,Male,8599.0,2013,14
2013/14,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of admissions,Male,11248.0,2013,14
2013/14,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Number of admissions,Male,16194.0,2013,14
2013/14,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Number of admissions,Male,2446.0,2013,14
2013/14,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Number of admissions,Male,60551.0,2013,14
2013/14,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Number of admissions,Male,18982.0,2013,14
2013/14,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Number of admissions,Male,13227.0,2013,14
2013/14,All codes,All admissions,All admissions,Attributable number,Male,285300.0,2013,14
2013/14,C00-D48,All cancers,All cancers,Attributable number,Male,109500.0,2013,14
2013/14,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Male,66000.0,2013,14
2013/14,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Male,91900.0,2013,14
2013/14,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Male,9400.0,2013,14
2013/14,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Male,40700.0,2013,14
2013/14,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Male,11100.0,2013,14
2013/14,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Male,14500.0,2013,14
2013/14,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Male,3000.0,2013,14
2013/14,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Male,13227.0,2013,14
2013/14,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Male,23900.0,2013,14
2013/14,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Male,3100.0,2013,14
2013/14,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Male,3300.0,2013,14
2013/14,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Male,2900.0,2013,14
2013/14,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Male,1800.0,2013,14
2013/14,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Male,5200.0,2013,14
2013/14,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Male,2500.0,2013,14
2013/14,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Male,42800.0,2013,14
2013/14,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Male,20700.0,2013,14
2013/14,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,26600.0,2013,14
2013/14,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,44000.0,2013,14
2013/14,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,3900.0,2013,14
2013/14,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,9300.0,2013,14
2013/14,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Male,5800.0,2013,14
2013/14,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Male,2300.0,2013,14
2013/14,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Male,5700.0,2013,14
2013/14,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Attributable number,Male,2600.0,2013,14
2013/14,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Attributable number,Male,1000.0,2013,14
2013/14,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Attributable number,Male,6600.0,2013,14
2013/14,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Attributable number,Male,1800.0,2013,14
2013/14,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Attributable number,Male,13227.0,2013,14
2013/14,All codes,All admissions,All admissions,Number of admissions,Female,5626660.0,2013,14
2013/14,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All diseases which can be caused by smoking,All diseases which can be caused by smoking,Number of admissions,Female,738810.0,2013,14
2013/14,C00-D48,All cancers,All cancers,Number of admissions,Female,830282.0,2013,14
2013/14,J00-J99,All respiratory diseases,All respiratory diseases,Number of admissions,Female,269940.0,2013,14
2013/14,I00-I99,All circulatory diseases,All circulatory diseases,Number of admissions,Female,376491.0,2013,14
2013/14,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of admissions,Female,699329.0,2013,14
2013/14,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of admissions,Female,40561.0,2013,14
2013/14,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of admissions,Female,5842.0,2013,14
2013/14,C15,Oesophagus,Cancers which can be caused by smoking,Number of admissions,Female,8119.0,2013,14
2013/14,C32,Larynx,Cancers which can be caused by smoking,Number of admissions,Female,665.0,2013,14
2013/14,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,Female,7000.0,2013,14
2013/14,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,Female,17175.0,2013,14
2013/14,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,Female,4785.0,2013,14
2013/14,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,Female,5550.0,2013,14
2013/14,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,Female,11692.0,2013,14
2013/14,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,Female,4672.0,2013,14
2013/14,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of admissions,Female,16020.0,2013,14
2013/14,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of admissions,Female,2439.0,2013,14
2013/14,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of admissions,Female,57870.0,2013,14
2013/14,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of admissions,Female,83786.0,2013,14
2013/14,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Female,126859.0,2013,14
2013/14,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Female,88001.0,2013,14
2013/14,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of admissions,Female,17009.0,2013,14
2013/14,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Female,52760.0,2013,14
2013/14,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of admissions,Female,2741.0,2013,14
2013/14,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of admissions,Female,4439.0,2013,14
2013/14,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of admissions,Female,10855.0,2013,14
2013/14,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Number of admissions,Female,20701.0,2013,14
2013/14,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Number of admissions,Female,3835.0,2013,14
2013/14,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Number of admissions,Female,84640.0,2013,14
2013/14,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Number of admissions,Female,49505.0,2013,14
2013/14,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Number of admissions,Female,11289.0,2013,14
2013/14,All codes,All admissions,All admissions,Attributable number,Female,169400.0,2013,14
2013/14,C00-D48,All cancers,All cancers,Attributable number,Female,49200.0,2013,14
2013/14,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Female,59600.0,2013,14
2013/14,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Female,38900.0,2013,14
2013/14,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Female,9000.0,2013,14
2013/14,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Female,29300.0,2013,14
2013/14,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Female,2800.0,2013,14
2013/14,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Female,4800.0,2013,14
2013/14,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Female,500.0,2013,14
2013/14,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Female,800.0,2013,14
2013/14,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Female,4900.0,2013,14
2013/14,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Female,400.0,2013,14
2013/14,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Female,600.0,2013,14
2013/14,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Female,2800.0,2013,14
2013/14,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Female,900.0,2013,14
2013/14,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,1500.0,2013,14
2013/14,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,2000.0,2013,14
